Time,GPS X,GPS Y,GPS Z,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
2.46,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.47,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.48,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.49,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.5,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.51,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.52,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.53,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.54,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.55,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.56,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.57,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.58,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.59,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.6,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.61,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.62,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.63,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.64,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.65,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.66,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.67,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.68,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.69,165.2,-6.83,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
