Time,GPS X,GPS Y,GPS Z,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
1.94,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.95,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.96,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.97,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.98,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.99,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.0,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.01,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.02,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.03,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.04,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.05,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.06,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.07,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.08,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.09,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.1,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.11,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.12,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.13,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.14,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.15,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.16,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.17,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.18,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.19,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.2,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.21,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.22,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.23,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.24,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.25,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.26,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.27,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.28,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.29,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.3,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.31,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.32,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.33,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.34,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.35,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.36,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.37,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.38,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.39,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.4,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.41,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.42,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.43,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.44,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.45,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.46,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.47,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.48,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.49,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.5,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.51,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.52,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.53,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.54,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.55,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.56,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.57,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.58,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.59,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.6,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.61,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.62,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.63,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.64,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.65,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.66,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.67,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.68,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.69,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.7,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.71,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.72,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.73,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.74,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.75,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.76,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.77,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.78,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.79,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.8,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.81,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.82,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.83,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.84,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.85,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.86,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.87,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.88,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.89,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.9,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.91,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.92,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.93,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.94,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.95,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.96,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.97,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.98,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
2.99,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.0,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.01,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.02,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.03,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.04,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.05,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.06,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.07,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.08,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.09,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.1,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.11,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.12,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.13,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.14,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.15,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.16,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.17,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.18,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.19,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.2,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.21,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.22,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
3.23,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
